,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Video Release Date,Channel,Views,Likes,Comments,Licensed,official_video,Stream
550,Ñejo,https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,"Esta Cabron (Remix) [feat. Anuel Aa, Yomo, Pusho, Almighty, D.Ozi & Jamby ""El Favo""]","Esta Cabron (Remix) [feat. Anuel Aa, Yomo, Pusho, Almighty, D.Ozi & Jamby ""El Favo""]",single,spotify:track:6J5mJPOs8EGCyjljxeLYx5,0.653,0.821,9,-5.541,0.209,0.197,1.48E-06,0.137,0.629,179.953,485729,https://www.youtube.com/watch?v=LjqPecAbN6o,"Esta Cabron (Remix) (feat. Anuel Aa, Yomo, Pusho, Almighty, D.Ozi & Jamby ""El Favo"")",28/8/22,Ñejo - Topic,12709139,75740,151,TRUE,TRUE,52529221
551,Ñejo,https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,Monumento,Monumento,single,spotify:track:3h6uFCOSSpj7FIgzDhuJJN,0.706,0.742,1,-3.19,0.351,0.471,0.0142,0.0976,0.595,169.921,173647,https://www.youtube.com/watch?v=N5hut2hrd98,"Andy Rivera, Ñejo - Monumento (Video Oficial)",20/9/22,AndyRiveraVEVO,51742142,341118,7403,TRUE,TRUE,35010054
552,Ñejo,https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,Se Te Hizo Tarde,Se Te Hizo Tarde,single,spotify:track:4ZtSifmVEda37YUYnnHz1y,0.698,0.801,10,-5.746,0.0639,0.319,0,0.316,0.905,169.995,358765,https://www.youtube.com/watch?v=rAqzF8eXbs4,Ñejo ✖ Jon Z ✖ Ele A El Dominio ✖ Jamby EL Favo - Se Te Hizo Tarde ⌛ [Official Video],15/9/22,Ñejo,42903831,536431,14202,TRUE,TRUE,48554551
553,Ñejo,https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,Muy Feliz - Remix,Muy Feliz (Remix),single,spotify:track:2gx1sn3qic8hsZxmsXgp6z,0.633,0.806,10,-5.42,0.0839,0.321,1.24E-05,0.111,0.65,97.528,231853,https://www.youtube.com/watch?v=Bsr1qL3sv9w,Ñejo x Nicky Jam x Silvestre Dangond - Muy Feliz (Remix) [Official Video],14/9/22,Ñejo,29634706,238471,5346,FALSE,TRUE,14364320
554,Ñejo,https://open.spotify.com/artist/2OHKEe204spO7G7NcbeO2o,Mi Estilo de Vida II,Mi Estilo de Vida II,single,spotify:track:4jpzkaXeIglP7BfyhmtNW9,0.688,0.821,7,-4.638,0.129,0.226,0,0.376,0.694,152.065,488512,https://www.youtube.com/watch?v=p3pgDWpyahg,"Ñejo, Arcangel, Rauw Alejandro, Myke Towers, Miky Woodz, Ñengo Flow, Kenai - Mi Estilo De Vida II",15/9/22,Ñejo,44432709,427418,13701,TRUE,TRUE,27724011
555,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,You're The One That I Want - Remastered 2022,Olivia's Greatest Hits (Vol. 2 / Deluxe Edition / Remastered),compilation,spotify:track:4sX1ehtL58WodjOP9bKZ18,0.742,0.791,0,-5.058,0.0961,0.219,1.56E-05,0.131,0.822,106.532,170485,https://www.youtube.com/watch?v=itRFjzQICJU,John Travolta And Olivia Newton John - You're The One That I Want,13/9/22,VideosMusicaVEVO,48012033,494964,11262,FALSE,FALSE,431546330
556,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,Hopelessly Devoted To You,20th Century Masters: The Millennium Collection: Best Of Olivia Newton-John,compilation,spotify:track:5nNpVC9AC6DWgrT5RX0e0b,0.574,0.514,11,-8.02,0.028,0.313,0.00362,0.274,0.352,111.005,186000,https://www.youtube.com/watch?v=jhOn4oPn3Bw,Olivia Newton-John - Hopelessly Devoted to You (HD),14/9/22,Evenstar - OLDIES,3220954,51934,2513,FALSE,FALSE,
557,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,Summer Nights - From “Grease”,Grease (The Original Motion Picture Soundtrack),compilation,spotify:track:2AVkArcfALVk2X8sfPRzya,0.747,0.663,2,-9.415,0.0545,0.62,5.24E-05,0.0861,0.606,124.336,216907,https://www.youtube.com/watch?v=ZW0DfsCzfq4,Grease - Summer Nights HD,15/9/22,Kurt Harmsworth,54826237,346548,13313,FALSE,FALSE,179765800
558,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,We Go Together - From “Grease”,Grease (The Original Motion Picture Soundtrack),compilation,spotify:track:5CyZPkmTBmq61SunRDysna,0.732,0.803,0,-10.817,0.202,0.228,0,0.659,0.776,111.13,179573,https://www.youtube.com/watch?v=ZUrxG8APyiI,Grease-We go together HQ,13/9/22,forJYRMMM,28330114,119438,16,FALSE,FALSE,47861007
559,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,Xanadu - Remastered 2022,Olivia's Greatest Hits (Vol. 2 / Deluxe Edition / Remastered),compilation,spotify:track:3PWRW1qah9497Zv68Tgxpl,0.636,0.67,1,-6.439,0.0277,0.132,0,0.199,0.713,127.564,206146,https://www.youtube.com/watch?v=1krp_rMUjs4,Xanadu (Remastered 2022),15/9/22,Olivia Newton-John - Topic,41704,837,17,TRUE,TRUE,50088920
560,Olivia Newton-John,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,Twist Of Fate,20th Century Masters: The Millennium Collection: Best Of Olivia Newton-John,compilation,spotify:track:533BzrB9TWzWH27T9Ra7Um,0.605,0.693,1,-8.84,0.0409,0.253,0.00025,0.103,0.579,164.343,218227,https://www.youtube.com/watch?v=_2hawbp5XT4,Olivia Newton John - Twist of fate,15/9/22,anmartinc,7588747,42606,3009,FALSE,FALSE,
561,Project Pat,https://open.spotify.com/artist/08Ld63UgKrJ0nZnCkzHtzc,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)","Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat) [From F9 The Fast Saga Original Motion Picture Soundtrack]",single,spotify:track:7BOgBJhGXliJWRVMAyYaJZ,0.652,0.842,1,-3.181,0.409,0.493,0,0.0937,0.559,165.063,168727,https://www.youtube.com/watch?v=PzSpQpqHKic,"Skepta & Pop Smoke - Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat) (Official Audio)",15/9/22,Atlantic Records,3936830,72770,1523,TRUE,TRUE,19710513
562,Project Pat,https://open.spotify.com/artist/08Ld63UgKrJ0nZnCkzHtzc,CheezNDope (feat. Young Dolph & Key Glock),CheezNDope (feat. Young Dolph & Key Glock),single,spotify:track:4y6DOqPrT52Usm5Ls53ZIw,0.842,0.558,7,-9.322,0.264,0.0439,7.37E-06,0.108,0.683,76.469,158496,https://www.youtube.com/watch?v=qBTofYZpQlU,Project Pat - CheezNDope (Official Video) (feat. Young Dolph & Key Glock),13/9/22,EMPIRE,2149032,39106,1445,TRUE,TRUE,9379729
563,Royal Philharmonic Orchestra,https://open.spotify.com/artist/0MvSBMGRQJY3mRwIbJsqF1,"Rêverie, CD 76 (Arr. Cullen for Cello and Orchestra)",Start Your Day With Debussy,compilation,spotify:track:0QJkJdVQzj0t6Rvjq2sn31,0.141,0.0427,5,-26.085,0.0478,0.988,0.922,0.134,0.0393,63.918,240000,https://www.youtube.com/watch?v=8J6hWX1Wv9w,"Debussy: Rêverie, CD 76 (Arr. Cullen for Cello and Orchestra)",14/9/22,Julian Lloyd Webber - Topic,27743,381,0,TRUE,TRUE,9157267
564,Fergie,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,A Little Party Never Killed Nobody (All We Got),Music From Baz Luhrmann's Film The Great Gatsby,compilation,spotify:track:1yW00C89gUWPvUh5fkyzz4,0.749,0.635,5,-5.075,0.168,0.0105,2.17E-06,0.0854,0.508,130.011,240733,https://www.youtube.com/watch?v=0ZgjmE6xdaw,"Fergie - A Little Party Never Killed Nobody (All We Got) ft. Q-Tip, GoonRock",15/9/22,FergieVEVO,99809057,675869,10818,TRUE,TRUE,217064736
565,Fergie,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,London Bridge,London Bridge,single,spotify:track:1GH5tpvz5g1ZGKNBPBWkTm,0.751,0.648,1,-5.394,0.241,0.159,0,0.0508,0.678,90.987,208093,https://www.youtube.com/watch?v=WD33ii01kXI,Fergie - London Bridge (Oh Snap) (Official Music Video),13/9/22,FergieVEVO,43811855,387524,9042,TRUE,TRUE,12807694
566,Fergie,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,Love Song to the Earth,Love Song to the Earth,single,spotify:track:2Rbq28aQomoEswOXeK27CE,0.377,0.629,6,-7.243,0.0341,0.032,0,0.0777,0.14,140.044,231679,https://www.youtube.com/watch?v=zBEGxqJKup8,Love Song To The Earth,3/9/22,LoveSongToEarthVEVO,841774,11893,724,TRUE,TRUE,
567,Ja Rule,https://open.spotify.com/artist/1J2VVASYAamtQ3Bt8wGgA6,Furious,The Fast and The Furious,compilation,spotify:track:4xh98RD1TjVR4nHa47iH72,0.816,0.849,11,-4.41,0.26,0.0811,0,0.0616,0.844,94.007,258000,https://www.youtube.com/watch?v=xVLcB-asFdA,Ja Rule - Furious (official video) HQ uncensored,17/9/22,TOONZ FM-Tee_tow,18254,393,13,FALSE,FALSE,23794125
568,Péricles,https://open.spotify.com/artist/6gEzJZrbm0F4ihvE9iXR9z,Camarão Que Dorme a Onda Leva,"Sambabook Zeca Pagodinho, Vol. 2",compilation,spotify:track:7lzfMZak2HjNPXXSxksjPB,0.723,0.694,0,-6.694,0.0802,0.313,0,0.052,0.739,106.359,168948,https://www.youtube.com/watch?v=tTx5mS9RLkM,Péricles | Camarão Que Dorme (Live Samba Do Rei),14/9/22,Canal do Pericão,45642,1335,34,TRUE,TRUE,49791393
569,Péricles,https://open.spotify.com/artist/6gEzJZrbm0F4ihvE9iXR9z,Até Que Durou - Ao Vivo,Até Que Durou (Ao Vivo),single,spotify:track:02uGRWxlEIbpdypNUvJoXm,0.477,0.715,4,-5.524,0.0435,0.576,0,0.736,0.597,136.155,313855,,,6/9/22,,,,,,,70131947
570,Péricles,https://open.spotify.com/artist/6gEzJZrbm0F4ihvE9iXR9z,Vou Festejar,"Sambabook Jorge Aragão, Vol. 2",compilation,spotify:track:2r4zhMrN1cQEXNWNG2SkXW,0.46,0.615,11,-9.581,0.0857,0.495,0,0.119,0.823,97.982,199560,https://www.youtube.com/watch?v=UxTUtgC4HhE,Péricles - Coisinha do pai / Vou Festejar (Medley de Carnaval),15/9/22,Canal do Pericão,99470,2764,40,FALSE,FALSE,6191893
571,Gilberto Santa Rosa,https://open.spotify.com/artist/27vNK840zYq6IfDijHPsv1,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,single,spotify:track:0tzixmHNQfE6S6SirSToxW,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,https://www.youtube.com/watch?v=zxG1Yj1Si58,Varios Artistas Latinos - EL Ultimo Adios,16/9/22,Catheleya R,764832,5730,472,FALSE,FALSE,169769959
572,Gilberto Santa Rosa,https://open.spotify.com/artist/27vNK840zYq6IfDijHPsv1,Que Manera De Quererte,Que Manera De Quererte,single,spotify:track:4fxCThGryzRzAt0E7r5R9Z,0.767,0.87,2,-1.633,0.0737,0.356,1.92E-06,0.0862,0.759,104.955,269063,https://www.youtube.com/watch?v=BZ2--6uXckM,"Albita, Gilberto Santa Rosa - Que Manera De Quererte (Video Oficial)",15/9/22,AlbitaVEVO,1698066,14179,352,TRUE,TRUE,737339
573,Jamie Foxx,https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w,The City's Yours,Annie (Original Motion Picture Soundtrack),compilation,spotify:track:3aLbDGVIbZHUDjQXjfrvBP,0.532,0.807,1,-4.281,0.0527,0.083,0,0.123,0.335,166.925,192133,https://www.youtube.com/watch?v=DZg5WpWQhig,The City's Yours,14/9/22,Jamie Foxx - Topic,2603646,43283,234,TRUE,TRUE,20500255
574,Jamie Foxx,https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w,Hot Wings (I Wanna Party),Rio: Music From The Motion Picture,compilation,spotify:track:0BxhafwvN6GXIyyvi27A0I,0.739,0.686,6,-6.386,0.0438,0.00507,7.02E-06,0.0452,0.68,129.916,136693,https://www.youtube.com/watch?v=BliQLWDwI7M,Will.I.Am Feat. Jamie Foxx - Hot Wings (I Wanna Party) ( 2o11 ) HD HQ,15/9/22,MrHipHopViRuS,519448,11052,245,FALSE,FALSE,
575,Jamie Foxx,https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w,Fly Love,Rio: Music From The Motion Picture,compilation,spotify:track:7Ld6hA2qsLEXPn39FfuHwb,0.596,0.287,7,-12.618,0.0335,0.791,4.44E-05,0.0865,0.349,115.209,159000,https://www.youtube.com/watch?v=W38Tyk40S5I,Jamie Foxx - Fly Love (lyrics on screen),15/9/22,threefabulousgirls,1889621,32684,89,FALSE,FALSE,
576,Jamie Foxx,https://open.spotify.com/artist/7LnaAXbDVIL75IVPnndf7w,Real In Rio,Rio: Music From The Motion Picture,compilation,spotify:track:3qytQlsWcXeVQ2gR2mx8VI,0.525,0.718,11,-9.065,0.363,0.198,0,0.298,0.415,141.558,227947,https://www.youtube.com/watch?v=tcBmkaIszMs,Making Of Music - Rio,11/9/22,20th Century Studios India,476857,4748,182,FALSE,FALSE,
577,Ricardo Montaner,https://open.spotify.com/artist/4uoz4FUMvpeyGClFTTDBsD,El Ultimo Adiós - Varios Artistas Version,El Ultimo Adiós,single,spotify:track:0tzixmHNQfE6S6SirSToxW,0.276,0.572,1,-7.818,0.0377,0.641,0,0.2,0.285,77.986,237467,https://www.youtube.com/watch?v=z8ZFZD3fuJU,EL ULTIMO ADIOS Ricky Martin Alejandro Sanz Thalia Shakira Gloria Estefan Chayanne Celia Cruz Juan Luis Guerra Luis Fonsi Carlos Vives Ricardo Montaner Alejandro Frnandez   El Ultimo Adios,13/9/22,Liannishabana,129107,973,107,FALSE,FALSE,169769959
578,Ricardo Montaner,https://open.spotify.com/artist/4uoz4FUMvpeyGClFTTDBsD,Bésame,Besame,single,spotify:track:15eXfjBk8M8L0aKJXe5YnG,0.456,0.693,4,-4.345,0.0359,0.58,0,0.122,0.48,80.5,236080,https://www.youtube.com/watch?v=jamgjQ-CTI8,Ricardo Montaner - Bésame (Video Oficial),14/9/22,Ricardo Montaner,8657637,56688,1541,TRUE,TRUE,94065469
579,Ciara,https://open.spotify.com/artist/2NdeV5rLm47xAvogXrYhJX,Better Thangs (with Summer Walker),Better Thangs,single,spotify:track:5ToBvPG8kVJ70jXGvealFs,0.854,0.786,11,-4.565,0.136,0.154,0,0.0825,0.498,120.006,214353,https://www.youtube.com/watch?v=evqdSOmfvCw,Ciara ft. Summer Walker - Better Thangs (Official Music Video),13/9/22,CiaraVEVO,3052435,115260,4514,TRUE,TRUE,6002709
580,Raekwon,https://open.spotify.com/artist/2yQf6b8hxahZaT5dHlWaB1,Still Strugglin',This Is East Coast Hip Hop,compilation,spotify:track:2GjdI973iM4W4Pl7Tckcke,0.731,0.701,1,-7.436,0.455,0.556,0,0.295,0.901,92.245,137253,https://www.youtube.com/watch?v=TWFwG1gp_6w,Notorious B.I.G & Raekwon - Still Strugglin,25/8/22,BIGmembersonly,384227,4492,156,FALSE,FALSE,24742914
581,Raekwon,https://open.spotify.com/artist/2yQf6b8hxahZaT5dHlWaB1,The Morning,Kanye West Presents Good Music Cruel Summer,compilation,spotify:track:6KdwBL0OFecxLc1cSV9WVp,0.669,0.654,7,-4.594,0.336,0.0378,0,0.322,0.19,82.06,275080,https://www.youtube.com/watch?v=FMFkjC456lc,The Morning,18/9/22,Raekwon - Topic,663573,11040,13,TRUE,TRUE,43964004
582,Rascal Flatts,https://open.spotify.com/artist/0a1gHP0HAqALbEyxaD5Ngn,Back To Life,Back To Life,single,spotify:track:7Lr4XaxGpkAwa37IVgg22k,0.467,0.701,4,-4.997,0.0302,0.191,0,0.0769,0.28,132.041,214219,https://www.youtube.com/watch?v=B3jP5diBDb4,Rascal Flatts - Back To Life (Lyric Video),14/9/22,RascalFlattsVEVO,6472940,47557,738,TRUE,TRUE,73574277
583,Asha Bhosle,https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U,Janu Meri Jaan - Shaan / Soundtrack Version,King of Melody - R. D. Burman - Love is in the Air,compilation,spotify:track:5M89CaQvV6S4DLiprgVY94,0.492,0.486,9,-10.32,0.0558,0.673,6.24E-06,0.238,0.783,134.353,426507,https://www.youtube.com/watch?v=sHzvOKqPSTw,Janu Meri Jaan (Shaan / Soundtrack Version),15/9/22,Mohammed Rafi - Topic,244602,2453,1,TRUE,TRUE,11086820
584,Asha Bhosle,https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U,Abhi Na Jao Chhod Kar,Hum Dono (Original Motion Picture Soundtrack),single,spotify:track:2oaKoKA8bvgWfBi9M8wEVJ,0.569,0.31,3,-13.287,0.0371,0.79,0,0.341,0.587,97.244,258387,https://www.youtube.com/watch?v=mfEQgoVi7P4,Abhi Na Jaao Chhod Kar | Dev Anand | Sadhana | Mohd Rafi | Asha Bhosle | Hum Dono (1961),15/9/22,Shemaroo Filmi Gaane,6395833,54141,1051,TRUE,TRUE,10250858
585,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Aasai Athigam,Marupadiyum (Original Motion Picture Soundtrack),single,spotify:track:3HMrWupj8Y7Qh7EBCoXufc,0.678,0.755,10,-8.026,0.0902,0.79,0.0021,0.143,0.96,166.449,299107,https://www.youtube.com/watch?v=iDVEMZF4xQs,Aasai athigam vachu Song இசைஞானி இசையில் S.ஜானகி பாடிய பாடல் ஆசை அதிகம் வச்சு ...,15/9/22,4K Tamil Songs,8789195,49922,1376,TRUE,TRUE,8378241
586,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Sundari,Spb & S Janaki - Tamil Hits Vol-1,compilation,spotify:track:0Ob5avMcJufKJ6I8jaSewo,0.612,0.406,8,-9.907,0.0315,0.725,7.52E-06,0.102,0.39,113.606,432457,https://www.youtube.com/watch?v=Wq8UBBHL0Sc,Sundari Kannal Oru Sedhi | Andrum Indrum Mellisai Vizha 1999 | Singapore,14/9/22,Varnam TV,95060,1492,79,TRUE,TRUE,14501234
587,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Ooru Sanam Thoongidichu,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),single,spotify:track:1Mnm9fZIs0TnMJ3OrxBF5J,0.73,0.399,8,-10.408,0.0378,0.859,0.000101,0.078,0.733,124.893,278400,,,28/3/22,,,,,,,7857267
588,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Kodiyile Malliyapoo,Kadalora Kavithaigal (Original Motion Picture Soundtrack),single,spotify:track:6wNDRF4KXEpisijpq39jvZ,0.668,0.403,9,-12.101,0.0303,0.906,0.11,0.108,0.423,126.119,264965,https://www.youtube.com/watch?v=rbEVKl_Z60k,"கொடியிலே மல்லியப்பூ | Kodiyile Malliyapoo | P. Jayachandran, S. Janaki Hit Song",9/9/20,Bravo Musik,16613,160,12,TRUE,TRUE,4454275
589,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Yaar Bina Chain Kanha Ray,Saaheb (Original Motion Picture Soundtrack),single,spotify:track:5k38rm1bPeiKG6D12s4XoN,0.82,0.517,4,-10.995,0.0425,0.615,0.00081,0.494,0.961,131.212,273551,https://www.youtube.com/watch?v=yVImQoGNdTE,Yaar Bina Chain Kahan Re (HD) | Saaheb Song | Anil Kapoor | Amrita Singh | Bappi lahiri Retro Hits,14/5/21,Shemaroo Filmi Gaane,27874128,155989,3959,TRUE,TRUE,7307395
590,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Chinna Chinna Vanna Kuyil,Mouna Ragam (Original Motion Picture Soundtrack),single,spotify:track:5BpM4hKTWOmuu1rfUpvQMT,0.698,0.376,1,-8.936,0.0324,0.875,0.000155,0.0544,0.703,117.831,266066,https://www.youtube.com/watch?v=y6_fmofhT-w,Chinna Chinna Vanna Kuyil HD Video Song | Mouna Ragam HD Video Songs | Mohan | Revathi | Ilaiyaraaja,25/1/22,RJS Cinemas,545322,4514,146,TRUE,TRUE,3884790
591,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Vaa Vennila Unnaithane,Mella Thirandhadhu Kadhavu (Original Motion Picture Soundtrack),single,spotify:track:5xE6F8b0mSwkOOgwtuXKCe,0.647,0.62,5,-10.327,0.0569,0.85,0.0533,0.142,0.895,79.272,279253,https://www.youtube.com/watch?v=9VMs5JITg5Q,Vaa Vennila Unnai Thane HD Video -- Mella Thiranthathu Kadhavu -- Ilayaraja  M S V Tamil Hit Song,9/9/22,Tamil Songs Archive,2401564,14309,735,FALSE,FALSE,6148824
592,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Malare,Karna (Original Motion Picture Soundtrack),single,spotify:track:0kkkNUhAlQwm2WyMMt63qo,0.652,0.44,0,-11.325,0.0271,0.37,3.81E-05,0.0666,0.614,111.003,305133,https://www.youtube.com/watch?v=gRjKULlhot4,"Karna - Malare Mounama Video | Arjun, Ranjitha | Vidyasagar",13/9/22,Sony Music South,45658802,207698,9892,TRUE,TRUE,8344551
593,S. Janaki,https://open.spotify.com/artist/5Xpg6PBSUOoho2lI9qLjiu,Putham Puthu Kaalai,Alaigal Oyvatillai,compilation,spotify:track:6C6u94AZlturaUaFTmfgFp,0.531,0.265,2,-12.738,0.0328,0.901,0.00487,0.119,0.445,120.944,273547,https://www.youtube.com/watch?v=mLelVevamDM,S. JANAKI | Putham pudhu kaalai,11/9/22,ಶ್ವೇತಾಂಬರಿ,2595,33,1,FALSE,FALSE,6122957
594,K. J. Yesudas,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Raja Raja Chozhan,Rettai Vaal Kuruvi (Original Motion Picture Soundtrack),single,spotify:track:2Hdoffi3Ynk12njFM3OT2T,0.509,0.331,0,-13.662,0.0451,0.76,0.000105,0.0781,0.826,155.917,274800,https://www.youtube.com/watch?v=Rgx-goobQI4,ராஜ ராஜ சோழன் நான் | Raja Raja Chozhan Naan  | K. J. Yesudas Evergreen Hit Song,11/7/22,Bravo Musik,5609149,24478,814,TRUE,TRUE,8511833
595,K. J. Yesudas,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Kanne Kalaimaane,Moondram Pirai (Original Motion Picture Soundtrack),single,spotify:track:18NWfZfWt7LG1mLzoXe849,0.697,0.213,2,-14.761,0.0329,0.559,0.000843,0.319,0.778,108.829,244907,https://www.youtube.com/watch?v=K7Hfdo0q11I,Kanne Kalaimaane Lyric Video | Moondram Pirai | Ilaiyaraaja | Kannadasan | KJ Yesudas | Kamal Haasan,16/6/22,Ilaiyaraaja Official,336203,3170,75,TRUE,TRUE,5103622
596,K. J. Yesudas,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,"Aaro Nee Aaro - From ""Urumi""","Aaro Nee Aaro (From ""Urumi"")",single,spotify:track:6VeBNWYMUutxkYHhaJP7lD,0.61,0.431,11,-10.207,0.0339,0.591,0,0.215,0.476,104.931,380067,,,15/9/22,,,,,,,1261698
597,K. J. Yesudas,https://open.spotify.com/artist/2wPsNCwhEGb0KvChZ5DD52,Unnai Thaney Thanjam (From 'Nallavanukku Nallavan'),Thalaivar Thiruvizha,compilation,spotify:track:1lnBsynnMl1EZDdqOcABTs,0.61,0.5,11,-10.824,0.0285,0.681,0.00022,0.0475,0.75,139.331,251453,,,8/9/22,,,,,,,3531613
598,Shankar-Ehsaan-Loy,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),single,spotify:track:3hoXhwP0ub9LdSJV4olDIc,0.522,0.74,0,-7.018,0.0465,0.558,0,0.144,0.732,92.618,278547,https://www.youtube.com/watch?v=qYjPxdLIuk0,Tere Naina Full Video - My Name is Khan|Shahrukh Khan|Kajol|Shafqat Amanat Ali|SEL,14/8/22,SonyMusicIndiaVEVO,31244627,299126,5610,TRUE,TRUE,23926339
599,Shankar-Ehsaan-Loy,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Sajdaa,My Name Is Khan (Original Motion Picture Soundtrack),single,spotify:track:395gJWcJQK0C3GJfHAn7f6,0.469,0.737,8,-7.274,0.0762,0.725,0.00272,0.0655,0.572,79.545,365707,https://www.youtube.com/watch?v=3rPEWcY6Oww,Sajdaa Full Video - My Name is Khan|Shahrukh Khan|Kajol|Rahat Fateh Ali|Richa Sharma,28/8/22,SonyMusicIndiaVEVO,34191967,441102,8078,TRUE,TRUE,33634108
600,Shankar-Ehsaan-Loy,https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ,Ishq Di Baajiyaan,Soorma (Original Motion Picture Soundtrack),single,spotify:track:6gHVMInOPMsA4ujf0nWHSt,0.722,0.609,7,-7.218,0.0473,0.0233,0.000247,0.113,0.807,154.967,287134,https://www.youtube.com/watch?v=l-rcfNr1PiA,"Ishq Di Baajiyaan Full Video - Soorma|Diljit Dosanjh, Taapsee|Shankar Ehsaan Loy|Gulzar",8/8/22,SonyMusicIndiaVEVO,16121069,192628,2330,TRUE,TRUE,11171684
601,Cypress Hill,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Tequila Sunrise,The Essential Cypress Hill,compilation,spotify:track:2gABnPYOMsyxThmsOQ4uWK,0.547,0.63,10,-8.772,0.494,0.0122,0.00225,0.14,0.556,192.736,257747,https://www.youtube.com/watch?v=3wtbPPAZZx8,Cypress Hill featuring Barron Ricks - Tequila Sunrise ft. Barron Ricks,6/5/21,CypressHillVEVO,18351668,123279,1865,TRUE,TRUE,65713539
602,Cypress Hill,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,Illusions - Harpsichord Mix,Stash,single,spotify:track:2Bhqg1ONbtcFBTR96H7oQw,0.85,0.723,2,-8.789,0.171,0.00943,0.0818,0.101,0.55,90.961,209200,https://www.youtube.com/watch?v=4NfC7uCdyTg,Cypress Hill - Illusions [Harpsichord Mix] + Lyrics |HD|,15/5/21,linen_grub,871198,15732,278,FALSE,FALSE,20600682
